timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1771484007,2026-02-19T14:53:27.484086,0.0345,0.035,0.034,0.001,339241.0,579541.2
1771484187,2026-02-19T14:56:27.540735,0.0345,0.035,0.034,0.001,339446.0,579541.2
1771484367,2026-02-19T14:59:27.535294,0.0345,0.035,0.034,0.001,339364.44,579459.65
1771484547,2026-02-19T15:02:27.669686,0.0345,0.035,0.034,0.001,339221.49,579421.7
1771484727,2026-02-19T15:05:27.676262,0.0345,0.035,0.034,0.001,339216.49,579321.7
1771484907,2026-02-19T15:08:27.673014,0.0345,0.035,0.034,0.001,339216.49,579321.7
1771485087,2026-02-19T15:11:27.709143,0.0345,0.035,0.034,0.001,339216.49,579321.7
1771485267,2026-02-19T15:14:27.741668,0.0345,0.035,0.034,0.001,339193.76,579321.7
1771485447,2026-02-19T15:17:27.724322,0.0345,0.035,0.034,0.001,339293.76,579321.7
1771485627,2026-02-19T15:20:27.930536,0.0345,0.035,0.034,0.001,339241.62,579579.56
1771485807,2026-02-19T15:23:27.885693,0.0345,0.035,0.034,0.001,339198.09,579529.82
1771485987,2026-02-19T15:26:27.879153,0.0345,0.035,0.034,0.001,339041.37,579978.58
1771486167,2026-02-19T15:29:27.953044,0.0345,0.035,0.034,0.001,339000.25,579539.44
1771486347,2026-02-19T15:32:27.918134,0.0345,0.035,0.034,0.001,338945.99,579444.06
1771486527,2026-02-19T15:35:27.887126,0.0345,0.035,0.034,0.001,338919.53,579392.6
1771486707,2026-02-19T15:38:27.901185,0.0345,0.035,0.034,0.001,338919.53,579392.6
1771486888,2026-02-19T15:41:28.179107,0.0345,0.035,0.034,0.001,338919.53,579377.6
1771487067,2026-02-19T15:44:27.982089,0.0345,0.035,0.034,0.001,338899.53,579377.6
1771487248,2026-02-19T15:47:28.126646,0.0345,0.035,0.034,0.001,338633.93,578670.0
1771487428,2026-02-19T15:50:28.309773,0.0345,0.035,0.034,0.001,338733.93,578712.0
1771487608,2026-02-19T15:53:28.133433,0.0345,0.035,0.034,0.001,337810.93,577712.0
1771487788,2026-02-19T15:56:28.160977,0.0345,0.035,0.034,0.001,337559.14,577545.66
1771487968,2026-02-19T15:59:28.123634,0.0345,0.035,0.034,0.001,337549.82,577545.66
1771488148,2026-02-19T16:02:28.163681,0.0345,0.035,0.034,0.001,335797.66000000003,578540.12
1771488328,2026-02-19T16:05:28.240272,0.0345,0.035,0.034,0.001,335877.79000000004,578482.96
1771488508,2026-02-19T16:08:28.249245,0.0345,0.035,0.034,0.001,335834.04000000004,578541.31
1771488688,2026-02-19T16:11:28.188248,0.0345,0.035,0.034,0.001,335856.81,578532.0
1771488868,2026-02-19T16:14:28.249637,0.0345,0.035,0.034,0.001,335781.10000000003,578446.26
1771489048,2026-02-19T16:17:28.280392,0.0345,0.035,0.034,0.001,336773.85000000003,578417.68
1771489228,2026-02-19T16:20:28.455441,0.0345,0.035,0.034,0.001,336763.85000000003,578417.68
1771489408,2026-02-19T16:23:28.345314,0.0345,0.035,0.034,0.001,336277.93,576451.4
1771489588,2026-02-19T16:26:28.454861,0.0345,0.035,0.034,0.001,336190.33,576239.55
1771489768,2026-02-19T16:29:28.376945,0.0345,0.035,0.034,0.001,336136.44,576185.65
1771489948,2026-02-19T16:32:28.471692,0.0345,0.035,0.034,0.001,336023.5,576150.05
1771490128,2026-02-19T16:35:28.465008,0.0345,0.035,0.034,0.001,335935.44,568238.0
1771490308,2026-02-19T16:38:28.444449,0.0345,0.035,0.034,0.001,336145.44,568386.14
1771490488,2026-02-19T16:41:28.482589,0.0345,0.035,0.034,0.001,336005.05,576099.08
1771490668,2026-02-19T16:44:28.502648,0.0345,0.035,0.034,0.001,335956.91000000003,626041.63
1771490848,2026-02-19T16:47:28.681353,0.0345,0.035,0.034,0.001,335837.5,622739.24
1771491028,2026-02-19T16:50:28.521784,0.0345,0.035,0.034,0.001,331845.73,622576.92
1771491208,2026-02-19T16:53:28.701099,0.0345,0.035,0.034,0.001,331759.19,622344.08
1771491388,2026-02-19T16:56:28.648701,0.0345,0.035,0.034,0.001,331707.83,622272.16
1771491568,2026-02-19T16:59:28.669993,0.0345,0.035,0.034,0.001,331834.72000000003,622272.16
1771491748,2026-02-19T17:02:28.695652,0.0345,0.035,0.034,0.001,342784.92000000004,622216.15
1771491928,2026-02-19T17:05:28.690858,0.0345,0.035,0.034,0.001,339640.81,622216.15
1771492108,2026-02-19T17:08:28.710151,0.0345,0.035,0.034,0.001,339590.34,622165.68
1771492288,2026-02-19T17:11:28.727330,0.0345,0.035,0.034,0.001,339358.94,622121.15
1771492468,2026-02-19T17:14:28.704206,0.0345,0.035,0.034,0.001,339403.55,617599.15
1771492648,2026-02-19T17:17:28.730773,0.0345,0.035,0.034,0.001,338530.17,617752.04
1771492828,2026-02-19T17:20:28.794017,0.0345,0.035,0.034,0.001,338417.64,617640.71
1771493008,2026-02-19T17:23:28.889453,0.0345,0.035,0.034,0.001,338420.65,617581.72
1771493188,2026-02-19T17:26:28.896662,0.0345,0.035,0.034,0.001,338350.65,617473.72
1771493368,2026-02-19T17:29:28.861790,0.0345,0.035,0.034,0.001,337916.78,617473.72
1771493548,2026-02-19T17:32:28.855688,0.0345,0.035,0.034,0.001,337727.68,617405.35
1771493728,2026-02-19T17:35:28.893979,0.0345,0.035,0.034,0.001,337646.37,617299.63
1771493908,2026-02-19T17:38:28.883222,0.0345,0.035,0.034,0.001,337603.05,617307.0
1771494088,2026-02-19T17:41:28.956161,0.0345,0.035,0.034,0.001,337613.05,617307.0
1771494268,2026-02-19T17:44:28.941791,0.0345,0.035,0.034,0.001,337603.05,617307.0
1771494448,2026-02-19T17:47:28.964522,0.0345,0.035,0.034,0.001,339418.24,617263.7
1771494629,2026-02-19T17:50:29.168129,0.0345,0.035,0.034,0.001,344325.69,624735.95
1771494809,2026-02-19T17:53:29.245489,0.0345,0.035,0.034,0.001,344440.76,624559.14
1771494989,2026-02-19T17:56:29.219211,0.0345,0.035,0.034,0.001,344292.31,624544.74
1771495169,2026-02-19T17:59:29.246627,0.0345,0.035,0.034,0.001,344287.05,622074.89
1771495349,2026-02-19T18:02:29.177431,0.0345,0.035,0.034,0.001,344292.22000000003,622074.89
1771495529,2026-02-19T18:05:29.240758,0.0345,0.035,0.034,0.001,344264.8,622146.81
1771495709,2026-02-19T18:08:29.260047,0.0345,0.035,0.034,0.001,344172.07,621900.6900000001
1771495889,2026-02-19T18:11:29.283820,0.0345,0.035,0.034,0.001,344214.26,621904.25
1771496069,2026-02-19T18:14:29.232891,0.0345,0.035,0.034,0.001,373150.33,622214.56
1771496249,2026-02-19T18:17:29.279707,0.0345,0.035,0.034,0.001,393814.87,622195.73
1771496429,2026-02-19T18:20:29.280511,0.0345,0.035,0.034,0.001,393759.0,621395.11
1771496609,2026-02-19T18:23:29.293207,0.0345,0.035,0.034,0.001,386312.05,621529.46
1771496789,2026-02-19T18:26:29.476147,0.0335,0.034,0.033,0.001,395280.49,428875.65
1771496969,2026-02-19T18:29:29.332514,0.0345,0.035,0.034,0.001,391669.02999999997,628819.28
1771497149,2026-02-19T18:32:29.462199,0.0345,0.035,0.034,0.001,391694.16,628919.28
1771497329,2026-02-19T18:35:29.680622,0.0345,0.035,0.034,0.001,391686.91,629019.28
1771497509,2026-02-19T18:38:29.457351,0.0345,0.035,0.034,0.001,392181.73,631583.46
1771497689,2026-02-19T18:41:29.476699,0.0345,0.035,0.034,0.001,392069.63999999996,631466.2
1771497869,2026-02-19T18:44:29.468309,0.0345,0.035,0.034,0.001,392026.95999999996,631429.74
1771498049,2026-02-19T18:47:29.811249,0.0345,0.035,0.034,0.001,388501.61,634676.17
1771498229,2026-02-19T18:50:29.612446,0.034,0.035,0.033,0.002,395593.83999999997,635018.88
1771498409,2026-02-19T18:53:29.702752,0.0335,0.034,0.033,0.001,395531.07999999996,431723.67000000004
1771498589,2026-02-19T18:56:29.669458,0.0335,0.034,0.033,0.001,395394.19999999995,431930.26
1771498769,2026-02-19T18:59:29.655442,0.0335,0.034,0.033,0.001,395484.8,431930.26
1771498949,2026-02-19T19:02:29.685871,0.0335,0.034,0.033,0.001,394326.69,428012.05000000005
1771499129,2026-02-19T19:05:29.663879,0.0335,0.034,0.033,0.001,394295.42,428048.24
1771499309,2026-02-19T19:08:29.696844,0.0335,0.034,0.033,0.001,393258.01999999996,428997.31
1771499489,2026-02-19T19:11:29.690484,0.0335,0.034,0.033,0.001,393249.77999999997,428989.07
1771499669,2026-02-19T19:14:29.750688,0.0335,0.034,0.033,0.001,393228.77999999997,429382.65
1771499849,2026-02-19T19:17:29.784427,0.0335,0.034,0.033,0.001,394228.77999999997,430382.65
1771500029,2026-02-19T19:20:29.826088,0.0335,0.034,0.033,0.001,394544.77999999997,430344.23000000004
1771500209,2026-02-19T19:23:29.891953,0.0335,0.034,0.033,0.001,393503.54,430303.92000000004
1771500389,2026-02-19T19:26:29.944223,0.0335,0.034,0.033,0.001,393503.54,430298.7
1771500569,2026-02-19T19:29:29.916567,0.0335,0.034,0.033,0.001,393463.88999999996,430259.05000000005
1771500749,2026-02-19T19:32:29.941410,0.0335,0.034,0.033,0.001,393463.88999999996,430259.05000000005
1771500929,2026-02-19T19:35:29.923688,0.0335,0.034,0.033,0.001,393463.88999999996,430259.05000000005
1771501109,2026-02-19T19:38:29.968072,0.0335,0.034,0.033,0.001,393463.88999999996,430259.05000000005
1771501290,2026-02-19T19:41:30.063687,0.0345,0.035,0.034,0.001,420448.88,621153.34
1771501470,2026-02-19T19:44:30.060584,0.0345,0.035,0.034,0.001,422530.63,624870.15
1771501650,2026-02-19T19:47:30.228551,0.0345,0.035,0.034,0.001,427233.36,624834.0
1771501830,2026-02-19T19:50:30.239296,0.0345,0.035,0.034,0.001,447350.94999999995,624691.14
1771502010,2026-02-19T19:53:30.227368,0.0345,0.035,0.034,0.001,446550.94999999995,624691.14
1771502190,2026-02-19T19:56:30.121309,0.0345,0.035,0.034,0.001,446957.94,624598.13
1771502370,2026-02-19T19:59:30.224117,0.0345,0.035,0.034,0.001,440119.99,626796.49
1771502550,2026-02-19T20:02:30.187952,0.0345,0.035,0.034,0.001,438707.67,626307.7000000001
1771502730,2026-02-19T20:05:30.252660,0.0345,0.035,0.034,0.001,449011.35,611913.49
1771502910,2026-02-19T20:08:30.295079,0.0345,0.035,0.034,0.001,448908.29,611818.72
1771503090,2026-02-19T20:11:30.278513,0.0345,0.035,0.034,0.001,448906.69,611666.5800000001
1771503270,2026-02-19T20:14:30.319284,0.0345,0.035,0.034,0.001,448792.56999999995,611566.18
1771503450,2026-02-19T20:17:30.460601,0.0345,0.035,0.034,0.001,448752.54,611255.4
1771503810,2026-02-19T20:23:30.488814,0.0345,0.035,0.034,0.001,449133.74,612944.4
1771503990,2026-02-19T20:26:30.453315,0.0345,0.035,0.034,0.001,455964.52999999997,614361.73
1771504170,2026-02-19T20:29:30.480827,0.0345,0.035,0.034,0.001,454487.31,614645.52
1771504350,2026-02-19T20:32:30.451065,0.0345,0.035,0.034,0.001,454622.45999999996,614151.22
1771504530,2026-02-19T20:35:30.488384,0.0345,0.035,0.034,0.001,454564.86,614081.98
1771504710,2026-02-19T20:38:30.668681,0.0345,0.035,0.034,0.001,454549.31,614007.9400000001
1771504890,2026-02-19T20:41:30.666415,0.0345,0.035,0.034,0.001,454501.92,613836.03
1771505070,2026-02-19T20:44:30.682724,0.0345,0.035,0.034,0.001,454215.31,613163.28
1771505250,2026-02-19T20:47:30.674341,0.0345,0.035,0.034,0.001,454077.01999999996,613042.23
1771505430,2026-02-19T20:50:30.732042,0.0345,0.035,0.034,0.001,454162.44,612983.09
1771505610,2026-02-19T20:53:30.704450,0.0345,0.035,0.034,0.001,449232.95999999996,612175.4
1771505790,2026-02-19T20:56:30.682127,0.0345,0.035,0.034,0.001,449943.01999999996,612109.34
1771505970,2026-02-19T20:59:30.721200,0.0345,0.035,0.034,0.001,449329.64999999997,611969.71
1771506150,2026-02-19T21:02:30.767979,0.0345,0.035,0.034,0.001,449136.44,611925.39
1771506330,2026-02-19T21:05:30.758216,0.0345,0.035,0.034,0.001,449137.47,611917.12
1771506510,2026-02-19T21:08:30.862593,0.0345,0.035,0.034,0.001,449066.44999999995,611873.72
1771506690,2026-02-19T21:11:30.888555,0.0345,0.035,0.034,0.001,448379.68,611697.05
1771506870,2026-02-19T21:14:30.905363,0.0345,0.035,0.034,0.001,448451.25,611697.05
1771507050,2026-02-19T21:17:30.900613,0.0345,0.035,0.034,0.001,448356.1,611654.29
1771507230,2026-02-19T21:20:30.907321,0.0345,0.035,0.034,0.001,451122.43,608431.2
1771507410,2026-02-19T21:23:30.897023,0.0355,0.036,0.035,0.001,432528.19999999995,815597.27
1771507590,2026-02-19T21:26:30.904357,0.0355,0.036,0.035,0.001,432375.48,810641.5499999999
1771507770,2026-02-19T21:29:30.951585,0.0355,0.036,0.035,0.001,432297.99,810425.17
1771507950,2026-02-19T21:32:30.996880,0.0355,0.036,0.035,0.001,432272.13999999996,805382.99
1771508131,2026-02-19T21:35:31.223864,0.0355,0.036,0.035,0.001,425725.22,785412.99
1771508310,2026-02-19T21:38:30.957860,0.0355,0.036,0.035,0.001,425673.06999999995,788120.39
1771508491,2026-02-19T21:41:31.093490,0.0345,0.035,0.034,0.001,442021.94999999995,582208.13
1771508671,2026-02-19T21:44:31.235791,0.0345,0.035,0.034,0.001,441675.29,586861.48
1771508851,2026-02-19T21:47:31.166369,0.0345,0.035,0.034,0.001,441558.27999999997,589790.92
1771509031,2026-02-19T21:50:31.093198,0.0345,0.035,0.034,0.001,441643.94,589731.7
1771509211,2026-02-19T21:53:31.108891,0.0345,0.035,0.034,0.001,441279.31,589731.7
1771509391,2026-02-19T21:56:31.247195,0.0345,0.035,0.034,0.001,441274.13,584731.7
1771509571,2026-02-19T21:59:31.245960,0.0345,0.035,0.034,0.001,436687.54,584731.7
1771509751,2026-02-19T22:02:31.215284,0.0345,0.035,0.034,0.001,436560.70999999996,584539.41
1771509931,2026-02-19T22:05:31.242109,0.0345,0.035,0.034,0.001,436804.87,583541.84
1771510111,2026-02-19T22:08:31.239249,0.0345,0.035,0.034,0.001,436843.38999999996,581448.76
1771510291,2026-02-19T22:11:31.288450,0.0345,0.035,0.034,0.001,438161.87,581458.76
1771510471,2026-02-19T22:14:31.325107,0.0345,0.035,0.034,0.001,437683.31999999995,578289.59
1771510651,2026-02-19T22:17:31.448365,0.0345,0.035,0.034,0.001,436976.23,578208.98
1771510831,2026-02-19T22:20:31.348849,0.0345,0.035,0.034,0.001,463948.47,580916.26
1771511011,2026-02-19T22:23:31.454882,0.0345,0.035,0.034,0.001,462561.74,581341.03
1771511191,2026-02-19T22:26:31.456843,0.0345,0.035,0.034,0.001,462631.44999999995,581341.03
1771511371,2026-02-19T22:29:31.440950,0.0345,0.035,0.034,0.001,472801.41,565633.27
